bed_chr	bed_start	bed_end	id	len	size	gap_count	shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	table_browser	shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding
chr1	129762576	129762626	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_129762576_129762626.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr1:129762576-129762626	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	133621037	133621087	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_133621037_133621087.maf	50	50	0	1	0.06	0.14	0.0565685421986477	0.06	0.14	0.0565685421986477	chr1:133621037-133621087	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr1	133661379	133661429	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_133661379_133661429.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr1:133661379-133661429	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr1	133689768	133689818	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_133689768_133689818.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr1:133689768-133689818	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	133893112	133893137	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_133893112_133893137.maf	25	50	25	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:133893112-133893137	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	138699012	138699062	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_138699012_138699062.maf	50	50	0	1	0.1	0.16	0.0424264040148077	0.1	0.16	0.0424264040148077	chr1:138699012-138699062	0.02	0.103932507931945	0.0369170731707317	0.110294317607558	TRUE
chr1	138707268	138707318	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_138707268_138707318.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr1:138707268-138707318	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	140184878	140184928	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_140184878_140184928.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr1:140184878-140184928	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr1	142503854	142503904	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_142503854_142503904.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:142503854-142503904	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	142505075	142505125	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_142505075_142505125.maf	50	50	0	1	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr1:142505075-142505125	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	142553721	142553771	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_142553721_142553771.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr1:142553721-142553771	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	144788627	144788677	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_144788627_144788677.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr1:144788627-144788677	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	146366910	146366960	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_146366910_146366960.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr1:146366910-146366960	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	146390174	146390224	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_146390174_146390224.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr1:146390174-146390224	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr1	169356375	169356425	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_169356375_169356425.maf	50	50	0	1	0.08	0.1	0.01414213818384	0.08	0.1	0.01414213818384	chr1:169356375-169356425	0.02	0.0290201244927971	0.0369170731707317	0.0469578312645569	TRUE
chr1	170402765	170402815	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_170402765_170402815.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr1:170402765-170402815	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	170474627	170474677	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_170474627_170474677.maf	50	50	0	1	0.1	0.12	0.0141421329154839	0.1	0.12	0.0141421329154839	chr1:170474627-170474677	0.02	0.0290201105392754	0.0369170731707317	0.0469578226412269	TRUE
chr1	170486990	170487040	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_170486990_170487040.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr1:170486990-170487040	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr1	173682720	173682770	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_173682720_173682770.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:173682720-173682770	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	174700032	174700082	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_174700032_174700082.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr1:174700032-174700082	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	175743744	175743794	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_175743744_175743794.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:175743744-175743794	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	176723869	176723919	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_176723869_176723919.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr1:176723869-176723919	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	177256780	177256830	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_177256780_177256830.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr1:177256780-177256830	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr1	178399716	178399766	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_178399716_178399766.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr1:178399716-178399766	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	179687442	179687492	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_179687442_179687492.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr1:179687442-179687492	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	179687542	179687592	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_179687542_179687592.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr1:179687542-179687592	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	180104298	180104348	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_180104298_180104348.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr1:180104298-180104348	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr1	180111701	180111751	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_180111701_180111751.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr1:180111701-180111751	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr1	180111751	180111801	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_180111751_180111801.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr1:180111751-180111801	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	181604178	181604228	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_181604178_181604228.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr1:181604178-181604228	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr1	193736169	193736219	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_193736169_193736219.maf	50	50	0	1	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr1:193736169-193736219	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr1	196651495	196651545	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_196651495_196651545.maf	50	50	0	1	0	0.1	0.0707106803824877	0	0.1	0.0707106803824877	chr1:196651495-196651545	0.02	0.178844919278136	0.0369170731707317	0.182615375702858	TRUE
chr10	1799297	1799347	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_1799297_1799347.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr10:1799297-1799347	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr10	2136989	2137039	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_2136989_2137039.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr10:2136989-2137039	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr10	4627218	4627268	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_4627218_4627268.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr10:4627218-4627268	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr10	5475113	5475163	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_5475113_5475163.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr10:5475113-5475163	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr10	9253067	9253117	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_9253067_9253117.maf	50	50	0	1	0.08	0.1	0.01414213818384	0.08	0.1	0.01414213818384	chr10:9253067-9253117	0.02	0.0290201244927971	0.0369170731707317	0.0469578312645569	TRUE
chr10	9371855	9371905	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_9371855_9371905.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr10:9371855-9371905	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr10	9377077	9377127	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_9377077_9377127.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr10:9377077-9377127	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr10	10989092	10989142	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr10/chr10_50_acc_10989092_10989142.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr10:10989092-10989142	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr11	1456079	1456129	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr11/chr11_50_acc_1456079_1456129.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr11:1456079-1456129	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr11	2402917	2402967	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr11/chr11_50_acc_2402917_2402967.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr11:2402917-2402967	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr11	3285113	3285163	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr11/chr11_50_acc_3285113_3285163.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr11:3285113-3285163	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr11	7382055	7382105	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr11/chr11_50_acc_7382055_7382105.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr11:7382055-7382105	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr11	19580510	19580560	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr11/chr11_50_acc_19580510_19580560.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr11:19580510-19580560	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	3022775	3022825	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_3022775_3022825.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr12:3022775-3022825	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	7552785	7552835	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_7552785_7552835.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr12:7552785-7552835	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr12	9186799	9186849	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_9186799_9186849.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr12:9186799-9186849	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	9196608	9196658	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_9196608_9196658.maf	50	50	0	1	0.12	0.14	0.01414213818384	0.12	0.14	0.01414213818384	chr12:9196608-9196658	0.02	0.0290201244927971	0.0369170731707317	0.0469578312645569	TRUE
chr12	9325975	9326025	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_9325975_9326025.maf	50	50	0	1	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr12:9325975-9326025	0.02	0.178844905324614	0.0369170731707317	0.182615362037435	TRUE
chr12	11401656	11401706	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_11401656_11401706.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr12:11401656-11401706	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	11403832	11403882	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_11403832_11403882.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr12:11403832-11403882	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	12081078	12081128	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_12081078_12081128.maf	50	50	0	1	0.04	0.14	0.0707106803824877	0.04	0.14	0.0707106803824877	chr12:12081078-12081128	0.02	0.178844919278136	0.0369170731707317	0.182615375702858	TRUE
chr12	12084051	12084101	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_12084051_12084101.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr12:12084051-12084101	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr12	13492300	13492350	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_13492300_13492350.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr12:13492300-13492350	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	13493282	13493332	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_13493282_13493332.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr12:13493282-13493332	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr12	16940233	16940283	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr12/chr12_50_acc_16940233_16940283.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr12:16940233-16940283	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr13	1336141	1336191	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_1336141_1336191.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr13:1336141-1336191	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr13	2302871	2302921	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_2302871_2302921.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr13:2302871-2302921	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr13	8186714	8186764	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_8186714_8186764.maf	50	50	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr13:8186714-8186764	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr13	10787103	10787153	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_10787103_10787153.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr13:10787103-10787153	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr13	16147291	16147341	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_16147291_16147341.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr13:16147291-16147341	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr13	16626404	16626454	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_16626404_16626454.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr13:16626404-16626454	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr14	3007676	3007726	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_3007676_3007726.maf	50	50	0	1	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr14:3007676-3007726	0.02	0.178844905324614	0.0369170731707317	0.182615362037435	TRUE
chr14	3007776	3007826	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_3007776_3007826.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr14:3007776-3007826	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr14	4465321	4465371	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_4465321_4465371.maf	50	50	0	1	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr14:4465321-4465371	0.02	0.21630111099771	0.0369170731707317	0.219428897163379	TRUE
chr14	7815285	7815335	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_7815285_7815335.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr14:7815285-7815335	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr14	7902389	7902439	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_7902389_7902439.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr14:7902389-7902439	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr14	9198132	9198182	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_9198132_9198182.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr14:9198132-9198182	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr15	645839	645889	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr15/chr15_50_acc_645839_645889.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr15:645839-645889	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr15	9719988	9720038	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr15/chr15_50_acc_9719988_9720038.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr15:9719988-9720038	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr17	1374614	1374664	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr17/chr17_50_acc_1374614_1374664.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr17:1374614-1374664	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr17	4358359	4358409	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr17/chr17_50_acc_4358359_4358409.maf	50	50	0	1	0.06	0.1	0.0282842737335019	0.06	0.1	0.0282842737335019	chr17:4358359-4358409	0.02	0.0664763231891318	0.0369170731707317	0.0760392782464369	TRUE
chr17	7164141	7164191	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr17/chr17_50_acc_7164141_7164191.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr17:7164141-7164191	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr18	10077713	10077763	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr18/chr18_50_acc_10077713_10077763.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr18:10077713-10077763	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr18	10077813	10077863	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr18/chr18_50_acc_10077813_10077863.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr18:10077813-10077863	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr18	10400559	10400609	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr18/chr18_50_acc_10400559_10400609.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr18:10400559-10400609	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr19	2774370	2774420	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr19/chr19_50_acc_2774370_2774420.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr19:2774370-2774420	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr19	5065132	5065182	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr19/chr19_50_acc_5065132_5065182.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr19:5065132-5065182	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr19	7535481	7535531	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr19/chr19_50_acc_7535481_7535531.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr19:7535481-7535531	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr19	7536217	7536267	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr19/chr19_50_acc_7536217_7536267.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr19:7536217-7536267	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr19	7538451	7538501	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr19/chr19_50_acc_7538451_7538501.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr19:7538451-7538501	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	3742944	3742994	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_3742944_3742994.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr2:3742944-3742994	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	6379154	6379204	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_6379154_6379204.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr2:6379154-6379204	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	6426776	6426826	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_6426776_6426826.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr2:6426776-6426826	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	8568875	8568925	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_8568875_8568925.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:8568875-8568925	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	13074005	13074055	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_13074005_13074055.maf	50	50	0	1	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr2:13074005-13074055	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	13947325	13947375	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_13947325_13947375.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr2:13947325-13947375	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
